Soil evaporation,Soil eva avr,Soil eva var,Lakes,Lake entropy,land entropy,Precipitation,Precicpt avr,Precicpt var,Soil moisture,Soil moist avr,Soil moist var,NDVI,NDVI avr,NDVI var,Elevation,Elevation avr,Elevation var,soil entropy,Aspect,Aspect avr,Aspect var,Curvature,Curvature avr,Curvature var,Plan curvature,Plan curv avr,Plan curv var,Profile curvature,Profile curv avr,Profile curv var,Distance to river,Dist river avr,Dist river var,Slope,Slope avr,Slope var,dust_storm,Bare Soil,Cropland,Natural vegetation,Clay Loam,Loam,Loam Sand,Sand,Sand Clay Loam,Sand Loam
0.37195653,0.367512,3.1e-05,0.0,-0.0,-1.723308,239.45923,239.45923,0.0,0.13870136,0.140523,2.7e-05,0.1895,0.165822,0.000384,6.0,5.888889,0.098765,-18.403008,270.0,159.88832,1113.6663,2478405.8,-275378.4,2995414400000.0,0.0,137689.2,1175415700000.0,0.0,-137689.2,834166000000.0,36.352894,36.352894,0.0,0.013845051,0.018838,3.1e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.22217391,0.238406,8e-05,0.0,-0.0,-15.509775,210.74951,210.7495,0.0,0.15202466,0.132628,4.5e-05,0.2137,0.085756,0.000306,13.0,14.111111,0.54321,-32.7624,78.69007,115.39513,4744.783,-3717608.8,-550756.8,3791663700000.0,1239202.9,344223.03,500025700000.0,-2478405.8,344223.03,329400800000.0,27.002253,27.228142,0.408213,0.023222668,0.036061,0.000151,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4354348,0.42,5.2e-05,0.0,-0.0,-6.893233,315.05164,317.50443,0.867883,,0.194929,0.0,0.0559,0.029778,0.000833,6.0,5.777778,0.617284,-27.082708,206.56505,92.048325,17328.104,-1239202.9,-0.055556,6142495000000.0,1239202.9,557641.3,474337100000.0,-0.0,6884.4585,1570127700000.0,15.094718,16.505322,0.994904,0.019889314,0.02845,0.000184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.36086956,0.349807,3.3e-05,0.0,-0.0,-15.509775,339.8769,297.8371,865.0281,0.16620822,0.160945,3.6e-05,0.1122,0.1045,2.8e-05,30.0,32.666668,1.333333,-28.529325,188.1301,143.08026,278.1864,-4956811.5,-275378.4,6407911400000.0,2478405.8,240956.11,1663971500000.0,-2478405.8,-34422.305,2164471200000.0,54.42478,54.906807,0.464694,0.06642036,0.067254,0.000482,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.31630436,0.325314,0.000184,0.0,-0.0,-15.509775,225.60966,225.60966,0.0,0.1365315,0.130792,1.7e-05,0.0727,0.0707,7e-06,21.0,17.222221,7.728395,-38.605503,15.945395,18.174038,86.595,-1239202.9,413067.66,8872492000000.0,72894.29,-520464.34,2476917400000.0,-1166308.6,-107396.695,3109747700000.0,20.25169,20.25169,0.0,0.11968219,0.170657,0.000141,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.23304348,0.234082,7.8e-05,0.0,-0.0,-15.509775,201.46031,210.7495,0.0,0.13429862,0.130602,1.5e-05,0.0847,0.078478,0.00017,14.0,14.111111,0.54321,-33.82067,66.80141,66.806694,4525.567,1239202.9,-550756.8,3450413800000.0,-247840.58,323569.62,658422370000.0,991362.3,323569.66,180672770000.0,27.002253,27.002253,0.0,0.047349147,0.036911,0.00016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.26673913,0.255516,0.000629,0.0,-0.0,-15.509775,215.80775,215.36668,0.389095,0.13070959,0.129268,1e-05,0.0764,0.077233,3e-06,13.0,12.666667,0.222222,-28.529325,180.0,191.39209,3152.057,1239202.9,-413067.66,3071247400000.0,-1239202.9,185880.44,1411067500000.0,-0.0,-227187.17,745630660000.0,10.673577,9.546739,0.0,0.020718222,0.024687,6.4e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3880435,0.39686,1.4e-05,0.0,-0.0,-15.509775,400.78537,392.86102,125.590546,0.14735617,0.135073,2e-05,0.0763,0.075367,2e-06,125.0,132.0,15.111111,-32.7624,74.47589,93.25454,104.53817,3717608.8,1101513.5,20626652000000.0,-3673872.2,-767608.9,11985993000000.0,43736.574,333905.03,4741043000000.0,32.020733,34.908836,4.170582,0.26985765,0.227755,0.000324,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.40652174,0.413068,2.6e-05,0.0,-0.0,-15.509775,348.17044,338.51227,170.6823,0.1324959,0.127777,5e-05,0.0736,0.074456,6e-06,159.0,165.44444,21.80247,-36.99548,30.379126,95.38734,265.84418,-4956811.5,-688446.1,42352886000000.0,309800.72,910655.75,11005775000000.0,-4647011.0,222209.75,18859248000000.0,38.186954,38.31903,0.021805,0.22993806,0.255714,0.002094,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4445652,0.440314,1.6e-05,0.0,-0.0,-15.509775,368.0164,368.0164,0.0,0.14231506,0.137524,2.6e-05,0.0819,0.081756,2e-06,226.0,229.77777,2.839506,-33.82067,300.96375,139.48758,401.815,1239202.9,550756.9,9251659000000.0,-1239202.9,-736856.25,1964953600000.0,-0.0,-186099.34,3710031200000.0,77.70481,81.287544,0.0,0.06957407,0.101153,0.000809,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.40456522,0.412609,4.7e-05,0.0,-0.0,-15.509775,386.90945,386.90945,0.0,0.1405178,0.146535,1.9e-05,0.0758,0.071767,5e-06,268.0,265.55554,7.580247,-38.05375,106.69924,33.133537,344.45474,12392029.0,1927648.9,18465400000000.0,-7435217.5,-448776.03,6874816000000.0,4956811.5,1478873.0,5187413000000.0,54.004505,56.320816,2.682651,0.14232264,0.149761,0.000576,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.32195652,0.320773,1.4e-05,0.0,-0.0,-15.509775,412.9797,412.9797,0.0,0.1494274,0.160765,0.000456,0.096,0.095944,5e-06,85.0,83.22222,37.728394,-31.704132,41.185925,38.880985,60.321114,-0.0,137689.25,38371640000000.0,1205839.8,-561083.0,8228797700000.0,1205839.8,-423393.72,13248177000000.0,19.093477,19.093477,0.0,0.29459417,0.376215,0.000528,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.31413043,0.338672,2.2e-05,0.0,-0.0,-15.509775,353.69852,324.79022,0.0,0.14734794,0.150862,3.9e-05,0.0799,0.078211,5e-06,244.0,233.0,12.444444,-26.556473,213.69006,294.57184,774.97986,8674420.0,2616095.0,99796585000000.0,-3717608.8,-1685586.8,35360764000000.0,4956811.5,930508.25,27233754000000.0,4.7733693,0.0,0.0,0.037137307,0.231943,0.004584,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.28065217,0.283261,1.4e-05,0.0,-0.0,-15.509775,213.75569,213.75569,0.0,0.14233151,0.133167,2.2e-05,0.1015,0.099078,2e-06,270.0,263.77777,18.395061,-43.01955,101.30993,26.772648,127.33043,8674420.0,-2616095.0,11754158000000.0,-4194225.2,1101545.2,6518590700000.0,4480195.0,-1514549.8,1915446400000.0,50.741608,51.82924,2.365889,0.051653918,0.246785,0.002284,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2626087,0.262198,0.000475,0.0,-0.0,-12.063158,217.36084,212.9533,9.713257,0.1341233,0.146479,9.5e-05,0.1126,0.140411,0.000722,14.0,14.222222,0.617284,-24.189474,161.56505,94.208336,10772.231,1239202.9,275378.4,4701663000000.0,-1239202.9,27537.848,347316400000.0,-0.0,-247840.58,1583398600000.0,24.339502,24.234467,0.038613,0.03457351,0.031138,0.000297,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.28369564,0.271522,4.4e-05,0.0,-0.0,-13.786467,174.43858,174.43858,0.0,0.13577807,0.1339,6e-06,0.1458,0.117078,0.000739,16.0,16.222221,0.17284,-18.403008,135.0,106.93722,9364.7,-0.0,0.055556,6142495300000.0,0.0,585179.1,777291040000.0,0.0,34422.293,947915900000.0,6.750563,6.929074,5.153069,0.009223488,0.014429,8.1e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.26347825,0.249469,0.000672,0.0,-0.0,-5.169925,167.96097,167.96098,0.0,0.1454822,0.144093,3e-05,0.1455,0.130411,0.000701,6.0,6.555556,0.469136,-29.587593,225.0,149.34377,9970.239,-6196014.5,-413067.6,8872492000000.0,3717608.8,185880.44,3100254000000.0,-2478405.8,-227187.22,1786442300000.0,17.210627,15.366255,4.387068,0.01867664,0.026982,1.6e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.28804347,0.282947,4e-06,0.0,-0.0,-15.509775,162.55086,168.19325,0.0,0.1339178,0.129746,1.2e-05,0.1101,0.097244,0.000181,8.0,9.444444,0.246914,-28.529325,191.30994,167.95168,8224.942,-0.0,-0.027778,5118746000000.0,0.0,240956.11,549791200000.0,-0.0,-585179.1,777291040000.0,6.750563,6.091498,0.868732,0.034497473,0.019962,0.000184,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.30847827,0.323647,0.000131,0.0,-0.0,-8.616542,330.93576,329.7939,2.607623,0.15804109,0.162996,3.6e-05,0.0845,0.138144,0.000837,244.0,237.77777,4.17284,-19.651484,318.0128,207.94978,4246.99,1239202.9,-3166851.8,10616658000000.0,1153740.6,1980086.5,4686001000000.0,2392943.5,-636008.5,2723476700000.0,0.0,0.0,0.0,0.3556151,0.128702,0.004164,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.55130434,0.579565,0.001493,0.0,-0.0,-4.754888,485.41208,502.06607,157.36299,0.17775069,0.158482,4e-06,0.1743,0.166033,2.5e-05,464.0,496.0,49.77778,-8.0,137.93567,165.01935,2485.9453,-21066450.0,6746771.5,116404080000000.0,7143176.0,-4487323.5,38905215000000.0,-13923273.0,2259447.2,28363861000000.0,53.367886,53.367886,0.0,0.40738884,0.431831,0.024925,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3252174,0.327126,0.000242,0.0,-0.0,-4.754888,499.26266,512.4743,87.273834,0.18260822,0.189178,2e-05,0.4305,0.452233,0.002705,462.0,454.66666,19.11111,-10.589219,234.46233,237.79335,1104.0103,7435217.5,-1101513.8,157467800000000.0,-1356108.9,734989.9,34090072000000.0,6079108.5,-366524.03,52456394000000.0,47.01223,51.41076,0.0,0.28318828,0.205555,0.001983,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4976087,0.519227,8.9e-05,0.0,-0.0,-13.786467,353.5268,353.5268,0.0,0.16233425,0.155499,5.7e-05,0.1111,0.1109,0.000132,467.0,425.22223,13.950617,-19.651484,349.33542,133.28773,24967.86,-18588044.0,-7848284.5,161752380000000.0,13476077.0,5894779.5,131288650000000.0,-5111966.0,-1953505.1,6353390000000.0,17.210627,17.81215,4.249794,1.9976436,0.497776,0.04954,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.29543477,0.305435,0.000183,0.0,-0.0,-3.974938,229.29237,232.26457,4.416982,0.17500822,0.170023,8e-05,0.2378,0.1781,0.001256,25.0,23.777779,1.728395,-14.012857,315.0,162.87752,10879.558,-0.0,-550756.9,12322908000000.0,-309800.72,-261609.5,1462065700000.0,-309800.72,-261609.5,1939815300000.0,50.741608,49.265884,3.278133,0.03808192,0.047875,0.000385,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.22065218,0.215435,9.3e-05,0.0,-0.0,-15.509775,139.35452,139.35452,0.0,0.12939726,0.136001,4e-06,0.0729,0.067367,3e-06,51.0,52.77778,4.617284,-28.529325,20.556046,61.416878,349.5543,-0.0,0.055556,13649989000000.0,991362.3,649.6111,4531117600000.0,991362.3,649.68054,4643986000000.0,36.352894,35.284733,0.570487,0.10901266,0.141455,0.001521,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.18891305,0.192657,7e-06,0.0,-0.0,-15.509775,126.6859,126.6859,0.0,0.119586304,0.133257,4.3e-05,0.1279,0.124056,5.2e-05,516.0,506.33334,33.77778,-43.01955,45.0,72.04868,10363.753,13631232.0,-3442230.5,143931530000000.0,-6880657.0,2591447.0,30929047000000.0,6750575.0,-850783.25,55392880000000.0,241.2323,241.23232,0.0,0.333637,0.230801,0.005428,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1973913,0.191522,8.9e-05,0.0,-0.0,-15.509775,133.267,133.267,0.0,0.13131233,0.126941,3e-05,0.1263,0.114844,3.8e-05,449.0,450.66666,3.333333,-43.01955,78.11134,105.06388,3050.3445,1239202.9,-3442230.2,20740401000000.0,1239202.9,3450716.0,7399491500000.0,2478405.8,8485.806,13278189000000.0,219.88606,219.88606,0.0,0.24161096,0.228774,0.015894,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.30152175,0.299203,3.6e-05,0.0,-0.0,-15.509775,278.695,278.695,0.0,0.13323013,0.133869,7.7e-05,0.0804,0.083022,7e-06,81.0,83.111115,2.765432,-38.09899,26.56505,159.79677,1865.142,-6196014.5,-4543744.0,21839984000000.0,3717608.8,2861666.0,6018622000000.0,-2478405.8,-1682078.1,7179957000000.0,23.866844,19.485228,0.076734,0.009171123,0.181805,0.008898,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3104348,0.314106,2.4e-05,0.0,-0.0,-15.509775,406.84766,406.84766,0.0,0.14124109,0.141753,3.8e-05,0.0871,0.0933,4e-06,64.0,74.0,6.444444,-38.05375,164.35776,119.00906,3947.9988,9913623.0,4819122.5,63965367000000.0,-4213290.0,-2656012.2,19912242000000.0,5700333.5,2163110.2,18448696000000.0,10.673577,10.673577,0.0,0.32167912,0.169966,0.007579,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.20152174,0.206184,9e-06,0.0,-0.0,-15.509775,239.26888,234.81448,39.68303,0.13505754,0.136045,1.4e-05,0.1248,0.124433,4e-06,256.0,249.33333,3.333333,-40.812527,342.75854,82.57483,11024.191,-0.0,-3029162.5,11640407000000.0,-2478405.8,1632213.8,4205556500000.0,-2478405.8,-1396948.8,5175606500000.0,34.421253,32.020733,0.0,0.20220341,0.149676,0.001865,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.44956523,0.452464,7.3e-05,0.0,-0.0,-15.509775,362.23944,362.23944,0.0,0.15175617,0.15456,6.3e-05,0.0923,0.0933,9e-06,323.0,325.8889,9.876543,-24.189474,191.30994,192.1162,70.138336,-0.0,275378.4,12891658000000.0,-1143879.6,-104644.36,5449921300000.0,-1143879.6,170734.12,2290113000000.0,43.224697,41.916203,5.075938,0.13656533,0.182534,0.000742,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.41847825,0.412633,9e-06,0.0,-0.0,-15.509775,355.5701,355.5701,0.0,0.15084657,0.147674,3.3e-05,0.0877,0.0862,2e-06,235.0,262.1111,354.76544,-28.529325,31.865976,119.77353,705.86993,-11152826.0,4681433.0,757157400000000.0,7465442.0,833212.94,331098300000000.0,-3687384.2,5514646.5,164751560000000.0,33.752815,32.56502,2.821705,0.19419985,0.856187,0.042469,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.40130433,0.400266,3.1e-05,0.0,-0.0,-15.509775,431.2934,431.2934,0.0,0.13325754,0.151686,0.000119,0.0828,0.081511,2e-06,75.0,86.111115,23.432098,-36.99548,91.97494,81.67258,170.25108,-1239202.9,-688446.0,40305387000000.0,-2535019.2,-3226.0833,14477520000000.0,-3774222.0,-691672.25,10980710000000.0,37.281204,36.105076,2.766562,0.41018656,0.29677,0.002895,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.27804348,0.28628,2e-05,0.0,-0.0,-15.509775,266.33023,266.33023,0.0,0.13843013,0.123705,2e-06,0.1284,0.124033,5e-06,428.0,427.22223,0.395062,-32.7624,315.0,76.21611,7713.67,2478405.8,275378.47,7090411000000.0,0.0,-341575.2,1774115000000.0,0.0,209181.69,1770906700000.0,59.043312,56.743107,5.570544,0.01040821,0.060054,0.000678,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.40630436,0.436359,0.000256,0.0,-0.0,-15.509775,472.3035,462.06207,0.0,,0.0,0.0,0.0937,0.102856,0.000108,61.0,53.333332,18.222221,-27.542898,252.89728,255.55078,1382.6969,-3717608.8,-1789959.9,64534120000000.0,4154974.5,2033605.9,11696820000000.0,437365.72,243646.19,29551315000000.0,52.723583,55.6893,5.063344,0.3719542,0.279116,0.006326,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.29326087,0.306377,4.9e-05,0.0,-0.0,-15.509775,297.59836,303.8564,78.326546,0.15783013,0.153778,3.1e-05,0.0789,0.083344,1e-05,243.0,249.77777,5.283951,-26.556473,96.340195,61.134678,296.84924,-6196014.5,137689.28,14825405000000.0,5157763.5,-28437.459,3083603300000.0,-1038251.06,109251.78,5897813000000.0,17.210627,22.661793,2.904298,0.1905538,0.136715,0.00158,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.41586956,0.413478,4e-06,0.0,-0.0,-15.509775,361.9122,387.37375,0.0,0.14752056,0.152274,4.9e-05,0.0889,0.083567,4e-06,268.0,284.0,24.88889,-28.529325,202.24902,149.68794,301.55615,-6196014.5,0.111111,78828690000000.0,2835054.5,-1350215.5,14868137000000.0,-3360960.0,-1350215.5,32032552000000.0,34.75065,34.75065,0.0,0.34983942,0.267606,0.003271,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3371739,0.334179,1.3e-05,0.0,-0.0,-15.509775,343.06256,331.39536,68.06173,0.14183287,0.1471,6.2e-05,0.0781,0.078422,3e-06,200.0,216.66667,34.444443,-28.529325,161.56505,122.80856,742.58606,-3717608.8,4819122.5,49291633000000.0,3469768.2,-1357909.6,27661454000000.0,-247840.58,3461213.0,9316413000000.0,32.020733,31.4103,0.745255,0.20427036,0.351613,0.008132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25434783,0.26529,0.000128,0.0,-0.0,-15.509775,245.55682,255.7968,193.16736,0.15125754,0.143958,5.9e-05,0.1127,0.109522,3.9e-05,230.0,231.11111,0.765432,-36.99548,108.43495,78.96122,9747.204,-0.0,1927648.9,16759154000000.0,0.0,-2416314.2,23272532000000.0,-0.0,-488665.16,2308953600000.0,4.7733693,5.432434,0.868732,0.04620912,0.106049,0.0198,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.19347826,0.203188,6.8e-05,0.0,-0.0,-15.509775,228.77249,228.77249,0.0,0.15175617,0.13395,6e-05,0.1166,0.095089,7.2e-05,247.0,235.22223,0.17284,-34.87894,12.200468,130.706,10806.549,3717608.8,-6058325.5,31205395000000.0,659349.5,5781405.5,25155280000000.0,4376958.0,-276919.94,771689300000.0,23.866844,23.866844,0.0,0.46393985,0.148078,0.010103,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.30673912,0.293116,2.1e-05,0.0,-0.0,-15.509775,341.9167,316.6171,0.0,0.14046577,0.140964,1.4e-05,0.0762,0.0788,2e-06,101.0,113.0,4.444444,-36.99548,147.99461,139.84378,993.4567,-2478405.8,4406054.5,14711655000000.0,1858804.4,-1803059.0,9064021000000.0,-619601.44,2602995.5,4594470500000.0,20.25169,20.061495,0.072349,0.2705689,0.185945,0.00176,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.27347827,0.294203,0.000816,0.0,-0.0,-4.754888,514.89105,514.89105,0.0,0.19910412,0.177608,3.7e-05,0.3167,0.277922,0.003083,41.0,41.0,0.444444,-8.0,45.0,158.44041,6827.0864,-1239202.9,-963824.44,7090410600000.0,1239202.9,-96382.42,1716581000000.0,-0.0,-509450.06,1159206400000.0,4.7733693,4.77337,0.0,0.00917051,0.029556,0.000137,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.23,0.239203,0.000124,0.0,-0.0,-15.509775,201.46031,201.4603,0.0,0.14437534,0.135064,4.5e-05,0.0702,0.073378,4e-06,14.0,14.888889,0.54321,-35.04235,255.96376,191.14497,2718.1636,-0.0,1101513.6,6294162000000.0,0.0,-199649.33,788097400000.0,-0.0,351107.5,1967304700000.0,20.25169,23.866844,0.0,0.050237752,0.036525,0.000192,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.24847826,0.252995,0.000209,0.0,-0.0,-15.509775,217.36084,217.36082,0.0,0.13255343,0.138378,1.6e-05,0.1191,0.115944,0.000204,12.0,12.555556,0.246914,-25.636091,108.43495,173.5521,308.62015,1239202.9,-688446.06,2767914500000.0,-1239202.9,440605.47,1007065900000.0,-0.0,-247840.58,900899400000.0,21.347155,23.763992,4.89895,0.019083247,0.029329,3.7e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25826088,0.226087,8.7e-05,0.0,-0.0,-15.509775,215.80775,215.80775,0.0,0.12748767,0.130019,7e-06,0.0661,0.0642,2e-06,8.0,9.777778,0.17284,-25.636091,135.0,114.888885,2216.8264,-3717608.8,137689.19,2199164800000.0,1239202.9,-137689.2,1026119000000.0,-2478405.8,0.0,533202700000.0,13.501126,12.558611,1.776674,0.02152214,0.021925,4.8e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2223913,0.214517,4.4e-05,0.0,-0.0,-15.509775,159.73997,178.89966,183.54684,0.14773151,0.136086,2.9e-05,0.0832,0.082111,1e-06,47.0,45.77778,15.506173,-43.01955,40.23636,31.355583,65.29068,-6196014.5,-688446.0,9592909000000.0,4205164.0,480585.38,3698803300000.0,-1990850.6,-207860.69,2408967600000.0,27.833284,25.18899,3.496144,0.2176688,0.227771,0.000914,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.31391305,0.313043,0.000101,0.0,-0.0,-15.509775,413.95618,413.95618,0.0,0.14588219,0.19964,0.000128,0.0994,0.105544,0.000107,72.0,62.77778,27.950617,-28.529325,278.74615,203.97127,2536.2417,16109638.0,3442230.2,92061600000000.0,-6580594.5,-2681039.8,23878473000000.0,9529043.0,761190.7,37398075000000.0,32.020733,32.90147,6.112298,0.14852129,0.240207,0.009257,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.33391306,0.35285,7.3e-05,0.0,-0.0,-15.509775,439.33337,439.33337,0.0,0.15954794,0.153147,2.2e-05,0.0767,0.083456,6.2e-05,72.0,73.44444,0.246914,-28.529325,126.869896,178.305,2046.5736,1239202.9,826135.3,2729997800000.0,-571939.8,-378645.34,1744165100000.0,667263.1,447489.94,492916300000.0,27.002253,27.841282,4.618148,0.07342475,0.036948,0.000252,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.31847826,0.316522,6.6e-05,0.0,-0.0,-10.33985,357.19144,357.19144,0.0,0.14956164,0.156848,4.8e-05,0.0967,0.101889,5.2e-05,263.0,267.0,1.333333,-19.651484,93.36646,145.30482,4265.226,-1239202.9,275378.5,25176645000000.0,1968145.8,-596094.7,10007668000000.0,728942.9,-320716.12,7603671300000.0,6.750563,6.750563,0.0,0.14901568,0.162392,0.006927,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.29782608,0.317174,7.5e-05,0.0,-0.0,-15.509775,211.53015,211.53015,0.0,0.13232604,0.129666,4e-06,0.095,0.083178,2e-05,268.0,258.8889,24.54321,-35.93721,348.69006,262.66483,17091.355,-8674420.0,-2065338.0,64837447000000.0,5751772.0,2027639.1,21642617000000.0,-2922648.2,-37698.89,15237250000000.0,58.266396,58.2664,0.0,0.1952788,0.191567,0.009726,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3228261,0.335894,1.1e-05,0.0,-0.0,-15.509775,262.4831,262.4831,0.0,0.1520767,0.148318,3.2e-05,0.0801,0.081456,3e-06,228.0,234.66667,16.666668,-23.59719,207.1811,200.04552,277.0086,-6196014.5,1376892.5,108669080000000.0,6069380.5,-917454.44,49734362000000.0,-126633.875,459437.78,19384448000000.0,4.7733693,6.091498,0.868732,0.29874954,0.245678,0.004515,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.43130434,0.424879,6.9e-05,0.0,-0.0,-15.509775,367.86777,380.15018,75.4288,,0.141829,0.0,0.099,0.1011,9e-06,163.0,163.22223,0.17284,-25.636091,315.0,38.52112,1084.1528,-1239202.9,-137689.23,1516665400000.0,1239202.9,309800.72,853124300000.0,-0.0,172111.52,236979010000.0,41.06207,38.306923,6.01285,0.012701232,0.017853,0.000137,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3873913,0.40314,6.8e-05,0.0,-0.0,-15.509775,431.2934,431.2934,0.0,0.13525479,0.136005,1.1e-05,0.0751,0.075878,7e-06,107.0,108.111115,13.654321,-31.704132,95.710594,71.78143,423.5962,8674420.0,-1789959.8,14370407000000.0,-6196014.5,411217.34,8513722000000.0,2478405.8,-1378742.4,1065665700000.0,30.564474,30.564474,0.0,0.25838798,0.208496,0.002107,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.27173913,0.288285,6.2e-05,0.0,-0.0,-15.509775,213.75569,213.75569,0.0,0.13545479,0.13319,2e-05,0.1027,0.099367,4e-06,273.0,277.0,8.0,-43.01955,158.1986,166.66913,1737.4043,1239202.9,550756.75,29726643000000.0,-2679357.8,-142814.17,8430866000000.0,-1440154.8,407942.72,7017860000000.0,54.004505,56.320816,2.682651,0.124236494,0.1089,0.001044,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.24934782,0.250048,1.2e-05,0.0,-0.0,-15.509775,168.90416,168.90416,0.0,0.13688493,0.137081,1.6e-05,0.1281,0.125122,1e-06,313.0,312.33334,16.444445,-43.01955,69.443954,73.57629,963.7931,1239202.9,-0.083333,44703714000000.0,285969.9,-554020.3,8172060000000.0,1525172.8,-554020.2,18731703000000.0,59.810143,59.81014,0.0,0.11811715,0.191068,0.000995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4376087,0.442222,4.3e-05,0.0,-0.0,-15.509775,323.09958,342.71964,192.47328,0.1461315,0.148639,5e-06,0.0823,0.0801,2e-06,155.0,163.0,10.666667,-28.529325,124.38035,118.210365,1471.9058,3717608.8,1927648.9,61121620000000.0,-2414529.2,-958821.3,15697953000000.0,1303079.4,968827.7,20955942000000.0,42.69431,42.69431,0.0,0.31640348,0.196258,0.003273,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.40673912,0.401787,8e-05,0.0,-0.0,-15.509775,364.2799,364.2799,0.0,0.1509315,0.154395,1e-05,0.0752,0.075822,1e-06,219.0,232.11111,28.54321,-31.704132,173.29016,113.33187,3980.898,-1239202.9,8261354.0,103739920000000.0,2649987.8,-3034922.0,48224333000000.0,1410784.9,5226430.0,14406235000000.0,49.14484,49.86115,5.031196,0.2340971,0.315403,0.009721,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
